timestamp,wind_speed_100m_ms,wind_speed_10m_ms,wind_direction_100m_deg,temperature_c
2021-04-29 10:00:00,7.8,6.61,91,28.9
2021-04-29 11:00:00,7.89,6.92,99,29.9
2021-04-29 12:00:00,8.44,7.38,104,30.0
2021-04-29 13:00:00,8.55,7.38,101,30.0
2021-04-29 14:00:00,8.35,7.18,101,30.0
2021-04-29 15:00:00,7.88,6.81,98,29.8
2021-04-29 16:00:00,7.5,6.31,91,29.1
2021-04-29 17:00:00,7.26,5.9,78,28.1
2021-04-29 18:00:00,6.98,5.1,63,26.6
2021-04-29 19:00:00,7.12,4.52,61,26.0
2021-04-29 20:00:00,7.52,4.57,61,25.5
2021-04-29 21:00:00,7.74,4.61,65,25.0
2021-04-29 22:00:00,7.76,4.72,68,24.5
2021-04-29 23:00:00,7.69,4.62,69,24.1
2021-04-30 00:00:00,7.56,4.53,70,23.9
2021-04-30 01:00:00,7.15,4.18,70,23.5
2021-04-30 02:00:00,7.18,4.24,71,23.4
2021-04-30 03:00:00,7.18,4.18,71,23.1
2021-04-30 04:00:00,7.37,4.27,72,22.9
2021-04-30 05:00:00,7.43,4.3,73,22.8
2021-04-30 06:00:00,7.38,4.24,74,23.1
2021-04-30 07:00:00,6.45,4.81,77,25.0
2021-04-30 08:00:00,7.13,5.91,85,27.3
2021-04-30 09:00:00,7.4,6.41,91,28.8
2021-04-30 10:00:00,7.22,6.35,95,29.9
2021-04-30 11:00:00,7.05,6.17,97,30.5
2021-04-30 12:00:00,6.42,5.73,94,31.2
2021-04-30 13:00:00,6.14,5.57,97,31.9
2021-04-30 14:00:00,6.36,5.81,98,31.8
2021-04-30 15:00:00,6.4,5.7,88,31.2
2021-04-30 16:00:00,6.79,5.92,76,30.1
2021-04-30 17:00:00,7.07,5.91,65,28.5
2021-04-30 18:00:00,7.12,5.68,61,27.1
2021-04-30 19:00:00,6.63,4.99,56,26.3
2021-04-30 20:00:00,6.82,4.91,55,25.9
2021-04-30 21:00:00,6.98,4.74,61,25.5
2021-04-30 22:00:00,7.3,4.75,67,25.1
2021-04-30 23:00:00,7.27,4.52,72,24.9
2021-05-01 00:00:00,6.77,4.27,74,24.5
2021-05-01 01:00:00,6.71,3.99,70,24.1
2021-05-01 02:00:00,6.45,3.76,66,23.8
2021-05-01 03:00:00,6.17,3.49,65,23.6
2021-05-01 04:00:00,6.3,3.64,70,23.5
2021-05-01 05:00:00,6.21,3.54,75,23.4
2021-05-01 06:00:00,6.39,3.61,73,23.6
2021-05-01 07:00:00,6.2,4.81,72,25.5
2021-05-01 08:00:00,7.06,5.94,83,27.7
2021-05-01 09:00:00,7.5,6.51,92,29.5
2021-05-01 10:00:00,7.74,6.76,96,30.6
2021-05-01 11:00:00,8.19,7.22,98,31.4
2021-05-01 12:00:00,7.73,6.87,100,31.9
2021-05-01 13:00:00,7.18,6.41,99,32.4
2021-05-01 14:00:00,7.33,6.45,95,32.5
2021-05-01 15:00:00,7.41,6.5,87,32.0
2021-05-01 16:00:00,7.79,6.73,77,30.6
2021-05-01 17:00:00,7.81,6.51,71,29.2
2021-05-01 18:00:00,7.38,5.99,62,27.6
2021-05-01 19:00:00,7.61,5.82,65,27.0
2021-05-01 20:00:00,8.37,6.17,65,26.6
2021-05-01 21:00:00,8.25,5.78,67,26.2
2021-05-01 22:00:00,7.58,4.88,67,25.8
2021-05-01 23:00:00,7.15,4.49,70,25.4
2021-05-02 00:00:00,7.34,4.52,73,25.0
2021-05-02 01:00:00,7.34,4.52,73,24.6
2021-05-02 02:00:00,7.26,4.59,78,24.4
2021-05-02 03:00:00,7.48,4.65,82,24.0
2021-05-02 04:00:00,7.53,4.71,79,24.0
2021-05-02 05:00:00,7.65,4.75,83,23.8
2021-05-02 06:00:00,7.72,4.72,86,24.0
2021-05-02 07:00:00,7.32,5.82,85,26.0
2021-05-02 08:00:00,8.61,7.21,92,28.0
2021-05-02 09:00:00,9.03,7.64,94,29.4
2021-05-02 10:00:00,9.07,7.88,97,30.9
2021-05-02 11:00:00,9.24,8.06,100,31.8
2021-05-02 12:00:00,8.86,7.68,96,32.1
2021-05-02 13:00:00,8.45,7.47,96,32.3
2021-05-02 14:00:00,8.5,7.4,89,32.0
2021-05-02 15:00:00,8.55,7.33,84,31.2
2021-05-02 16:00:00,8.86,7.41,79,30.6
2021-05-02 17:00:00,8.51,7.02,70,29.2
2021-05-02 18:00:00,8.32,6.44,64,27.5
2021-05-02 19:00:00,8.77,6.44,63,26.6
2021-05-02 20:00:00,8.55,6.17,66,26.1
2021-05-02 21:00:00,8.34,5.52,67,25.8
2021-05-02 22:00:00,8.5,5.1,65,25.5
2021-05-02 23:00:00,8.64,5.5,66,25.2
2021-05-03 00:00:00,8.43,5.29,68,25.1
2021-05-03 01:00:00,8.21,5.33,68,24.5
2021-05-03 02:00:00,8.23,5.22,69,24.2
2021-05-03 03:00:00,8.13,5.09,71,23.8
2021-05-03 04:00:00,7.79,4.81,74,23.9
2021-05-03 05:00:00,7.47,4.61,78,24.0
2021-05-03 06:00:00,7.23,4.37,76,24.1
2021-05-03 07:00:00,7.16,5.53,78,25.7
2021-05-03 08:00:00,7.99,6.66,81,27.8
2021-05-03 09:00:00,8.22,6.91,86,29.1
2021-05-03 10:00:00,8.7,7.51,91,30.5
2021-05-03 11:00:00,9.3,8.12,92,31.2
2021-05-03 12:00:00,9.2,7.92,92,31.9
2021-05-03 13:00:00,8.63,7.51,85,31.7
2021-05-03 14:00:00,8.34,7.18,80,32.1
2021-05-03 15:00:00,8.44,7.28,76,31.6
2021-05-03 16:00:00,8.57,7.27,71,30.5
2021-05-03 17:00:00,8.82,7.17,67,28.9
2021-05-03 18:00:00,8.78,6.91,67,27.2
2021-05-03 19:00:00,8.36,6.35,62,26.6
2021-05-03 20:00:00,8.14,5.86,65,26.2
2021-05-03 21:00:00,8.16,5.6,71,25.9
2021-05-03 22:00:00,8.07,5.15,73,25.6
2021-05-03 23:00:00,8.05,5.17,76,25.2
2021-05-04 00:00:00,8.1,5.28,81,24.9
2021-05-04 01:00:00,7.85,5.05,83,24.6
2021-05-04 02:00:00,7.61,4.88,80,24.5
2021-05-04 03:00:00,7.28,4.47,81,24.0
2021-05-04 04:00:00,7.06,4.16,83,23.8
2021-05-04 05:00:00,7.17,4.26,82,23.6
2021-05-04 06:00:00,7.13,4.22,85,23.9
2021-05-04 07:00:00,6.77,5.36,82,25.9
2021-05-04 08:00:00,7.92,6.61,86,28.0
2021-05-04 09:00:00,8.42,7.13,94,29.5
2021-05-04 10:00:00,8.99,7.81,98,30.4
2021-05-04 11:00:00,8.57,7.48,97,31.2
2021-05-04 12:00:00,8.11,7.12,92,32.0
2021-05-04 13:00:00,7.82,6.91,86,32.4
2021-05-04 14:00:00,7.51,6.66,80,32.2
2021-05-04 15:00:00,7.65,6.68,73,31.9
2021-05-04 16:00:00,8.41,7.11,62,30.7
2021-05-04 17:00:00,8.66,7.13,59,28.9
2021-05-04 18:00:00,8.56,6.76,60,27.2
2021-05-04 19:00:00,8.77,6.6,55,26.7
2021-05-04 20:00:00,8.39,6.28,59,26.4
2021-05-04 21:00:00,8.15,6.09,67,26.3
2021-05-04 22:00:00,7.84,5.69,71,26.0
2021-05-04 23:00:00,7.62,4.88,73,25.6
2021-05-05 00:00:00,8.2,5.0,77,25.3
2021-05-05 01:00:00,8.59,5.26,75,24.9
2021-05-05 02:00:00,7.65,4.81,79,24.8
2021-05-05 03:00:00,7.09,4.47,81,24.5
2021-05-05 04:00:00,7.28,4.67,81,24.4
2021-05-05 05:00:00,7.55,4.74,83,24.2
2021-05-05 06:00:00,7.45,4.54,83,24.5
2021-05-05 07:00:00,8.11,6.41,87,26.1
2021-05-05 08:00:00,9.13,7.52,94,27.9
2021-05-05 09:00:00,9.36,7.96,97,29.3
2021-05-05 10:00:00,9.62,8.24,99,30.6
2021-05-05 11:00:00,9.39,8.1,102,31.1
2021-05-05 12:00:00,9.24,8.05,96,31.8
2021-05-05 13:00:00,8.25,7.03,84,31.4
2021-05-05 14:00:00,8.81,7.47,81,31.1
2021-05-05 15:00:00,9.58,8.0,76,30.0
2021-05-05 16:00:00,9.81,8.07,70,29.0
2021-05-05 17:00:00,9.79,7.73,68,27.7
2021-05-05 18:00:00,8.59,6.58,65,26.5
2021-05-05 19:00:00,8.43,5.83,68,26.2
2021-05-05 20:00:00,8.56,5.74,67,25.9
2021-05-05 21:00:00,9.12,5.66,69,25.5
2021-05-05 22:00:00,9.08,5.79,71,25.3
2021-05-05 23:00:00,9.41,6.28,75,25.2
2021-05-06 00:00:00,9.1,6.12,78,25.0
2021-05-06 01:00:00,8.96,5.83,84,24.8
2021-05-06 02:00:00,9.0,5.9,88,24.6
2021-05-06 03:00:00,8.81,5.7,87,24.5
2021-05-06 04:00:00,8.31,5.3,88,24.2
2021-05-06 05:00:00,8.4,5.3,89,24.1
2021-05-06 06:00:00,8.6,5.4,91,24.4
2021-05-06 07:00:00,8.7,6.8,91,26.0
2021-05-06 08:00:00,10.23,8.33,94,27.7
2021-05-06 09:00:00,10.74,8.85,95,29.0
2021-05-06 10:00:00,10.66,8.97,96,30.2
2021-05-06 11:00:00,10.14,8.65,95,31.2
2021-05-06 12:00:00,9.6,8.21,91,31.8
2021-05-06 13:00:00,9.82,8.31,86,31.9
2021-05-06 14:00:00,10.21,8.67,82,31.9
2021-05-06 15:00:00,10.36,8.61,77,31.0
2021-05-06 16:00:00,10.44,8.6,70,30.0
2021-05-06 17:00:00,10.16,8.1,66,28.4
2021-05-06 18:00:00,9.56,7.28,69,26.9
2021-05-06 19:00:00,9.06,6.56,68,26.6
2021-05-06 20:00:00,9.4,6.58,73,26.3
2021-05-06 21:00:00,9.77,6.48,76,26.0
2021-05-06 22:00:00,10.65,6.89,80,25.6
2021-05-06 23:00:00,10.62,7.18,81,25.4
2021-05-07 00:00:00,10.05,6.84,84,25.0
2021-05-07 01:00:00,9.63,6.32,86,24.7
2021-05-07 02:00:00,9.52,6.21,86,24.5
2021-05-07 03:00:00,9.43,6.12,86,24.3
2021-05-07 04:00:00,9.53,6.23,85,24.1
2021-05-07 05:00:00,9.53,6.13,85,24.0
2021-05-07 06:00:00,8.86,5.64,84,24.3
2021-05-07 07:00:00,9.04,7.03,84,25.9
2021-05-07 08:00:00,10.0,8.1,90,27.8
2021-05-07 09:00:00,10.81,8.91,93,28.8
2021-05-07 10:00:00,11.12,9.33,94,30.1
2021-05-07 11:00:00,10.91,9.21,92,30.5
2021-05-07 12:00:00,10.71,9.0,87,30.7
2021-05-07 13:00:00,10.39,8.76,82,31.2
2021-05-07 14:00:00,10.51,8.75,78,31.2
2021-05-07 15:00:00,10.72,8.95,76,30.8
2021-05-07 16:00:00,10.98,8.96,73,29.8
2021-05-07 17:00:00,10.75,8.51,72,28.4
2021-05-07 18:00:00,10.44,7.84,70,26.9
2021-05-07 19:00:00,9.05,6.45,67,26.2
2021-05-07 20:00:00,9.1,5.69,67,25.9
2021-05-07 21:00:00,9.74,5.98,73,25.6
2021-05-07 22:00:00,10.11,6.84,76,25.4
2021-05-07 23:00:00,10.32,6.84,78,25.2
2021-05-08 00:00:00,10.31,6.87,82,25.0
2021-05-08 01:00:00,10.1,6.66,82,24.6
2021-05-08 02:00:00,9.87,6.45,83,24.4
2021-05-08 03:00:00,9.97,6.46,83,24.1
2021-05-08 04:00:00,10.0,6.48,82,24.0
2021-05-08 05:00:00,9.8,6.28,82,24.0
2021-05-08 06:00:00,9.76,6.24,84,24.4
2021-05-08 07:00:00,9.27,7.14,83,26.1
2021-05-08 08:00:00,10.6,8.6,89,28.0
2021-05-08 09:00:00,11.4,9.4,91,29.5
2021-05-08 10:00:00,11.54,9.74,94,30.8
2021-05-08 11:00:00,11.23,9.53,94,31.3
2021-05-08 12:00:00,11.0,9.3,90,31.8
2021-05-08 13:00:00,11.34,9.52,85,32.0
2021-05-08 14:00:00,11.89,9.86,83,31.1
2021-05-08 15:00:00,12.22,9.96,79,30.2
2021-05-08 16:00:00,11.77,9.46,74,29.5
2021-05-08 17:00:00,11.92,9.36,71,28.0
2021-05-08 18:00:00,11.77,8.83,74,26.6
2021-05-08 19:00:00,10.37,7.18,71,26.2
2021-05-08 20:00:00,11.04,7.38,74,26.0
2021-05-08 21:00:00,11.26,7.47,78,25.9
2021-05-08 22:00:00,11.55,7.26,78,25.5
2021-05-08 23:00:00,11.05,7.3,81,25.5
2021-05-09 00:00:00,10.72,7.38,81,25.4
2021-05-09 01:00:00,10.32,6.43,78,25.0
2021-05-09 02:00:00,9.6,5.92,76,24.6
2021-05-09 03:00:00,9.99,6.6,76,24.8
2021-05-09 04:00:00,10.94,7.4,72,24.5
2021-05-09 05:00:00,10.77,7.28,77,24.1
2021-05-09 06:00:00,10.65,6.72,75,24.5
2021-05-09 07:00:00,9.27,6.51,72,25.1
2021-05-09 08:00:00,12.35,9.7,81,26.6
2021-05-09 09:00:00,12.74,10.1,81,26.4
2021-05-09 10:00:00,12.67,10.15,84,27.8
2021-05-09 11:00:00,12.42,9.91,87,27.9
2021-05-09 12:00:00,11.61,9.27,82,28.0
2021-05-09 13:00:00,12.91,10.48,82,28.3
2021-05-09 14:00:00,11.95,9.31,81,27.6
2021-05-09 15:00:00,11.34,8.91,81,27.6
2021-05-09 16:00:00,11.38,8.78,75,26.9
2021-05-09 17:00:00,11.64,8.44,71,26.3
2021-05-09 18:00:00,12.61,8.17,75,25.5
2021-05-09 19:00:00,12.35,7.71,81,25.4
2021-05-09 20:00:00,13.61,8.47,83,25.2
2021-05-09 21:00:00,13.83,8.72,86,25.2
2021-05-09 22:00:00,13.45,9.23,85,25.1
2021-05-09 23:00:00,12.41,8.41,87,25.0
2021-05-10 00:00:00,12.0,8.1,91,24.8
2021-05-10 01:00:00,13.51,9.31,92,24.9
2021-05-10 02:00:00,13.8,9.5,91,24.8
2021-05-10 03:00:00,14.2,9.8,89,24.8
2021-05-10 04:00:00,14.61,10.01,88,24.6
2021-05-10 05:00:00,15.04,10.24,86,24.5
2021-05-10 06:00:00,15.8,10.7,90,24.6
2021-05-10 07:00:00,13.0,8.7,90,25.5
2021-05-10 08:00:00,15.41,12.01,92,26.2
2021-05-10 09:00:00,13.8,10.4,90,26.7
2021-05-10 10:00:00,15.01,11.61,92,27.8
2021-05-10 11:00:00,14.94,11.73,94,28.9
2021-05-10 12:00:00,13.41,10.61,87,28.6
2021-05-10 13:00:00,12.23,9.5,82,28.4
2021-05-10 14:00:00,12.99,10.14,80,29.3
2021-05-10 15:00:00,13.14,10.38,79,29.7
2021-05-10 16:00:00,12.84,9.93,73,28.5
2021-05-10 17:00:00,13.02,9.69,68,27.3
2021-05-10 18:00:00,14.28,9.79,69,26.1
2021-05-10 19:00:00,13.47,9.09,66,26.0
2021-05-10 20:00:00,13.56,9.04,65,25.8
2021-05-10 21:00:00,13.32,8.92,67,25.5
2021-05-10 22:00:00,13.32,8.98,73,25.5
2021-05-10 23:00:00,12.95,8.68,75,25.4
2021-05-11 00:00:00,12.32,8.3,77,25.0
2021-05-11 01:00:00,12.23,8.26,82,25.0
2021-05-11 02:00:00,12.16,8.13,84,24.8
2021-05-11 03:00:00,12.06,8.13,84,24.9
2021-05-11 04:00:00,12.06,8.03,84,24.7
2021-05-11 05:00:00,12.64,8.43,85,24.6
2021-05-11 06:00:00,12.63,8.62,86,24.9
2021-05-11 07:00:00,13.31,10.0,88,26.0
2021-05-11 08:00:00,14.0,10.9,90,27.4
2021-05-11 09:00:00,14.23,11.33,94,28.5
2021-05-11 10:00:00,14.12,11.43,93,29.6
2021-05-11 11:00:00,14.41,11.61,92,30.5
2021-05-11 12:00:00,14.6,11.9,90,31.0
2021-05-11 13:00:00,14.12,11.51,87,30.9
2021-05-11 14:00:00,13.54,10.83,86,30.9
2021-05-11 15:00:00,13.69,10.93,80,30.4
2021-05-11 16:00:00,13.61,10.72,76,29.5
2021-05-11 17:00:00,13.51,10.22,70,28.1
2021-05-11 18:00:00,13.19,9.26,64,26.5
2021-05-11 19:00:00,14.09,9.12,63,26.2
2021-05-11 20:00:00,14.17,8.78,68,25.9
2021-05-11 21:00:00,14.2,9.36,72,25.7
2021-05-11 22:00:00,14.5,10.09,76,25.5
2021-05-11 23:00:00,13.71,9.41,78,25.3
2021-05-12 00:00:00,13.26,9.16,79,25.2
2021-05-12 01:00:00,13.71,9.34,80,25.0
2021-05-12 02:00:00,13.93,9.49,82,24.8
2021-05-12 03:00:00,13.86,9.5,81,24.6
2021-05-12 04:00:00,13.42,9.08,82,24.5
2021-05-12 05:00:00,13.2,8.97,83,24.5
2021-05-12 06:00:00,13.08,8.85,84,24.9
2021-05-12 07:00:00,12.86,9.83,85,26.4
2021-05-12 08:00:00,14.02,11.01,87,27.8
2021-05-12 09:00:00,13.94,11.22,86,29.3
2021-05-12 10:00:00,13.25,10.83,85,30.2
2021-05-12 11:00:00,13.41,11.0,88,31.2
2021-05-12 12:00:00,14.4,11.81,91,31.8
2021-05-12 13:00:00,12.66,10.44,85,31.2
2021-05-12 14:00:00,12.49,10.21,76,31.6
2021-05-12 15:00:00,12.88,10.48,74,31.0
2021-05-12 16:00:00,13.39,10.67,74,29.8
2021-05-12 17:00:00,13.23,10.29,74,28.3
2021-05-12 18:00:00,12.9,9.52,72,26.9
2021-05-12 19:00:00,12.72,9.05,67,26.4
2021-05-12 20:00:00,13.05,9.15,68,26.1
2021-05-12 21:00:00,12.4,8.35,71,25.9
2021-05-12 22:00:00,12.98,8.32,76,25.5
2021-05-12 23:00:00,13.11,8.97,83,25.2
2021-05-13 00:00:00,12.63,8.71,86,24.9
2021-05-13 01:00:00,12.5,8.6,89,24.6
2021-05-13 02:00:00,12.4,8.4,89,24.5
2021-05-13 03:00:00,12.4,8.4,90,24.2
2021-05-13 04:00:00,12.31,8.31,88,24.5
2021-05-13 05:00:00,11.98,8.16,83,24.5
2021-05-13 06:00:00,12.07,8.22,80,24.7
2021-05-13 07:00:00,12.63,9.59,82,26.4
2021-05-13 08:00:00,13.09,10.36,83,27.7
2021-05-13 09:00:00,13.63,11.02,86,29.3
2021-05-13 10:00:00,13.24,10.82,86,30.4
2021-05-13 11:00:00,13.04,10.72,86,31.4
2021-05-13 12:00:00,13.4,11.1,89,32.0
2021-05-13 13:00:00,13.11,10.8,88,32.0
2021-05-13 14:00:00,12.81,10.55,80,32.2
2021-05-13 15:00:00,12.59,10.25,70,31.5
2021-05-13 16:00:00,12.72,10.18,67,30.5
2021-05-13 17:00:00,13.08,10.12,67,28.7
2021-05-13 18:00:00,12.66,9.31,65,26.9
2021-05-13 19:00:00,11.46,8.15,61,26.5
2021-05-13 20:00:00,11.32,7.61,64,26.2
2021-05-13 21:00:00,12.11,7.4,70,25.8
2021-05-13 22:00:00,12.01,7.93,75,25.4
2021-05-13 23:00:00,11.73,7.84,79,25.1
2021-05-14 00:00:00,11.34,7.58,81,24.9
2021-05-14 01:00:00,11.34,7.6,81,24.6
2021-05-14 02:00:00,11.51,7.73,79,24.6
2021-05-14 03:00:00,11.38,7.57,77,24.6
2021-05-14 04:00:00,11.4,7.59,77,24.6
2021-05-14 05:00:00,11.71,7.83,79,24.5
2021-05-14 06:00:00,11.92,7.86,82,24.9
2021-05-14 07:00:00,12.17,9.34,84,26.5
2021-05-14 08:00:00,12.53,10.01,86,28.1
2021-05-14 09:00:00,12.23,10.11,86,29.5
2021-05-14 10:00:00,11.93,9.91,86,30.8
2021-05-14 11:00:00,11.72,9.9,87,31.9
2021-05-14 12:00:00,11.42,9.6,87,32.5
2021-05-14 13:00:00,11.33,9.61,86,32.6
2021-05-14 14:00:00,11.19,9.35,83,32.5
2021-05-14 15:00:00,10.58,8.9,75,32.0
2021-05-14 16:00:00,10.69,8.77,65,31.1
2021-05-14 17:00:00,10.67,8.37,60,29.2
2021-05-14 18:00:00,9.96,7.44,59,27.2
2021-05-14 19:00:00,9.5,6.81,60,26.5
2021-05-14 20:00:00,9.53,6.66,62,26.1
2021-05-14 21:00:00,9.81,6.8,70,25.9
2021-05-14 22:00:00,10.85,6.65,73,25.7
2021-05-14 23:00:00,11.47,7.64,75,25.6
2021-05-15 00:00:00,11.45,7.83,76,25.4
2021-05-15 01:00:00,11.28,7.59,77,25.1
2021-05-15 02:00:00,11.04,7.38,78,24.9
2021-05-15 03:00:00,10.89,7.22,79,24.7
2021-05-15 04:00:00,10.73,6.94,78,24.5
2021-05-15 05:00:00,10.73,6.94,78,24.3
2021-05-15 06:00:00,10.64,6.99,81,24.6
2021-05-15 07:00:00,11.57,9.04,84,26.8
2021-05-15 08:00:00,11.72,9.51,87,28.5
2021-05-15 09:00:00,11.6,9.6,89,29.9
2021-05-15 10:00:00,11.6,9.7,90,31.4
2021-05-15 11:00:00,11.21,9.51,92,32.5
2021-05-15 12:00:00,11.22,9.53,94,32.8
2021-05-15 13:00:00,10.62,9.0,87,33.0
2021-05-15 14:00:00,10.67,9.0,77,32.9
2021-05-15 15:00:00,10.88,9.01,70,32.3
2021-05-15 16:00:00,11.45,9.27,65,31.0
2021-05-15 17:00:00,10.92,8.64,65,29.3
2021-05-15 18:00:00,10.15,7.61,64,27.5
2021-05-15 19:00:00,9.35,6.49,65,27.2
2021-05-15 20:00:00,9.24,6.36,70,26.8
2021-05-15 21:00:00,10.11,6.69,76,26.4
2021-05-15 22:00:00,11.41,7.12,79,26.0
2021-05-15 23:00:00,11.69,7.73,80,25.6
2021-05-16 00:00:00,11.61,7.78,82,25.2
2021-05-16 01:00:00,11.09,7.36,83,24.9
2021-05-16 02:00:00,10.92,7.28,82,24.6
2021-05-16 03:00:00,11.3,7.53,79,24.8
2021-05-16 04:00:00,11.32,7.43,79,24.7
2021-05-16 05:00:00,11.43,7.55,78,24.7
2021-05-16 06:00:00,10.83,6.94,78,25.1
2021-05-16 07:00:00,10.87,8.42,80,26.8
2021-05-16 08:00:00,11.66,9.44,84,28.6
2021-05-16 09:00:00,11.8,9.7,89,30.0
2021-05-16 10:00:00,11.6,9.71,91,31.3
2021-05-16 11:00:00,11.21,9.52,93,32.5
2021-05-16 12:00:00,10.61,9.11,92,33.0
2021-05-16 13:00:00,10.7,9.1,90,33.0
2021-05-16 14:00:00,10.88,9.24,83,33.0
2021-05-16 15:00:00,10.73,8.93,74,32.2
2021-05-16 16:00:00,11.09,9.08,68,31.1
2021-05-16 17:00:00,10.83,8.69,66,29.5
2021-05-16 18:00:00,10.24,7.74,64,27.7
2021-05-16 19:00:00,9.93,7.25,62,27.2
2021-05-16 20:00:00,10.11,7.25,65,26.9
2021-05-16 21:00:00,10.07,7.06,69,26.5
2021-05-16 22:00:00,10.09,6.8,70,26.2
2021-05-16 23:00:00,11.45,7.37,72,25.9
2021-05-17 00:00:00,12.11,7.27,72,25.6
2021-05-17 01:00:00,11.74,7.93,76,25.5
2021-05-17 02:00:00,11.53,7.84,78,25.2
2021-05-17 03:00:00,11.39,7.65,83,25.0
2021-05-17 04:00:00,11.47,7.74,83,24.9
2021-05-17 05:00:00,11.33,7.58,81,24.8
2021-05-17 06:00:00,11.36,7.09,80,25.1
2021-05-17 07:00:00,11.06,8.61,80,26.9
2021-05-17 08:00:00,11.73,9.52,86,28.6
2021-05-17 09:00:00,11.91,9.81,92,30.0
2021-05-17 10:00:00,11.65,9.76,95,31.1
2021-05-17 11:00:00,11.7,9.8,97,32.0
2021-05-17 12:00:00,11.56,9.66,96,32.5
2021-05-17 13:00:00,10.01,8.51,92,32.8
2021-05-17 14:00:00,9.46,8.14,83,33.0
2021-05-17 15:00:00,9.83,8.37,78,32.4
2021-05-17 16:00:00,9.8,8.26,72,31.1
2021-05-17 17:00:00,9.84,7.97,69,29.5
2021-05-17 18:00:00,9.23,7.13,67,27.8
2021-05-17 19:00:00,9.0,6.58,66,27.3
2021-05-17 20:00:00,9.24,6.55,70,26.9
2021-05-17 21:00:00,10.12,7.15,72,26.5
2021-05-17 22:00:00,10.15,6.99,73,26.2
2021-05-17 23:00:00,11.11,7.3,76,25.9
2021-05-18 00:00:00,11.28,7.57,77,25.8
2021-05-18 01:00:00,12.08,7.5,78,25.5
2021-05-18 02:00:00,11.79,7.75,80,25.5
2021-05-18 03:00:00,11.4,7.88,82,25.3
2021-05-18 04:00:00,11.26,7.65,84,25.1
2021-05-18 05:00:00,11.02,7.32,86,25.0
2021-05-18 06:00:00,10.21,6.3,88,25.2
2021-05-18 07:00:00,11.61,9.2,88,27.0
2021-05-18 08:00:00,12.42,10.12,93,28.5
2021-05-18 09:00:00,12.37,10.17,96,29.8
2021-05-18 10:00:00,11.54,9.63,99,31.0
2021-05-18 11:00:00,10.85,9.24,102,32.2
2021-05-18 12:00:00,10.62,9.12,104,33.0
2021-05-18 13:00:00,9.98,8.59,101,33.7
2021-05-18 14:00:00,8.98,7.78,98,33.8
2021-05-18 15:00:00,9.3,8.0,89,33.2
2021-05-18 16:00:00,10.38,8.63,79,31.8
2021-05-18 17:00:00,11.14,8.93,74,30.1
2021-05-18 18:00:00,10.44,7.97,70,28.2
2021-05-18 19:00:00,10.26,7.43,66,27.9
2021-05-18 20:00:00,10.31,7.34,70,27.5
2021-05-18 21:00:00,9.73,6.91,75,27.1
2021-05-18 22:00:00,9.12,6.14,77,26.8
2021-05-18 23:00:00,9.88,6.22,79,26.5
2021-05-19 00:00:00,10.65,6.49,80,26.2
2021-05-19 01:00:00,10.28,6.76,83,25.9
2021-05-19 02:00:00,10.25,6.74,84,25.6
2021-05-19 03:00:00,10.15,6.74,84,25.5
2021-05-19 04:00:00,10.02,6.52,86,25.2
2021-05-19 05:00:00,10.02,6.51,87,25.2
2021-05-19 06:00:00,10.3,6.2,89,25.5
2021-05-19 07:00:00,10.2,8.1,91,27.2
2021-05-19 08:00:00,10.46,8.56,96,28.9
2021-05-19 09:00:00,10.95,9.14,99,30.1
2021-05-19 10:00:00,11.01,9.39,104,31.7
2021-05-19 11:00:00,10.33,8.9,105,32.8
2021-05-19 12:00:00,10.32,8.81,102,33.3
2021-05-19 13:00:00,9.79,8.4,98,34.0
2021-05-19 14:00:00,8.8,7.61,91,33.8
2021-05-19 15:00:00,8.71,7.4,87,32.4
2021-05-19 16:00:00,8.89,7.53,73,31.6
2021-05-19 17:00:00,9.36,7.66,70,30.2
2021-05-19 18:00:00,9.22,7.12,66,28.4
2021-05-19 19:00:00,8.99,6.53,64,27.8
2021-05-19 20:00:00,8.75,6.24,68,27.5
2021-05-19 21:00:00,8.9,6.2,69,27.1
2021-05-19 22:00:00,9.3,6.01,71,26.8
2021-05-19 23:00:00,10.92,6.99,74,26.5
2021-05-20 00:00:00,12.06,7.38,78,26.1
2021-05-20 01:00:00,12.32,8.39,82,25.8
2021-05-20 02:00:00,12.53,8.5,82,25.4
2021-05-20 03:00:00,12.63,8.5,82,25.2
2021-05-20 04:00:00,12.78,8.66,84,25.2
2021-05-20 05:00:00,13.24,8.93,86,25.2
2021-05-20 06:00:00,12.91,8.31,88,25.5
2021-05-20 07:00:00,13.2,10.1,89,26.9
2021-05-20 08:00:00,13.7,10.8,91,28.5
2021-05-20 09:00:00,14.12,11.42,93,30.0
2021-05-20 10:00:00,14.0,11.51,91,31.5
2021-05-20 11:00:00,13.6,11.2,90,32.8
2021-05-20 12:00:00,13.2,11.0,89,33.2
2021-05-20 13:00:00,12.82,10.72,86,33.2
2021-05-20 14:00:00,12.24,10.06,79,33.2
2021-05-20 15:00:00,12.73,10.31,75,32.3
2021-05-20 16:00:00,12.4,9.93,71,31.0
2021-05-20 17:00:00,12.82,9.9,69,29.2
2021-05-20 18:00:00,12.57,9.21,69,27.7
2021-05-20 19:00:00,11.81,8.28,65,27.4
2021-05-20 20:00:00,12.03,8.45,69,27.1
2021-05-20 21:00:00,12.39,8.49,68,26.6
